longitude,latitude
27.600539,53.853471
27.598725,53.8526
27.599776,53.852148
27.599163,53.850617
27.59992,53.849211
27.675737,53.949905
27.677487,53.947822
27.675952,53.948853
27.675297,53.949301
27.678424,53.950048
27.677229,53.949259
27.427365,53.880958
27.427828,53.88128
27.429186,53.881297
27.429094,53.88209
27.429312,53.882699
27.430338,53.882305
27.430103,53.881786
27.435492,53.882858
27.436085,53.882147
27.4637,53.9190
27.464687,53.919622
27.461534,53.91968
27.462423,53.92038
27.459692,53.920285
27.459597,53.92136
27.457568,53.9213
27.458422,53.921739
27.553458,53.919087
27.552579,53.919473
27.549596,53.925259
27.549641,53.924214
27.55133,53.921982
27.632583,53.834669
27.634654,53.835259
27.634622,53.834808
27.631808,53.836794
27.631261,53.836508
27.633826,53.836166
27.633042,53.836045
27.632259,53.836089
27.632582,53.835242
27.631424,53.835128
27.432801,53.886823
27.433998,53.886497
27.418803,53.885852
27.419125,53.886164
27.420608,53.885893
27.421144,53.885644
27.422807,53.885195
27.42226,53.885665
27.421991,53.886196
27.420454,53.886721
27.421164,53.886472
27.423976,53.88722
27.436309,53.885522
27.43719,53.885198
27.435467,53.885233
27.436911,53.884328
27.437914,53.883914
27.437612,53.883118
27.438321,53.882418
27.555444,53.912951
27.696659,53.943625
27.695737,53.945421
27.425477,53.900116
27.426197,53.899762
27.425156,53.899262
27.426004,53.898934
27.425285,53.898377
27.424341,53.898276
27.423601,53.897821
27.424416,53.896835
27.423611,53.896847
27.687321,53.940921
27.68888,53.941819
27.687838,53.94202
27.689114,53.942593
27.688864,53.943568
27.686188,53.943298
27.579147,53.908898
27.578359,53.908491
27.579739,53.908658
27.577919,53.908172
27.451313,53.863478
27.449689,53.864369
27.449848,53.862504
27.449668,53.865053
27.451518,53.86278
27.451675,53.864728
27.451015,53.865287
27.452746,53.862227
27.453052,53.865353
27.452671,53.863239
27.452702,53.866060
27.451829,53.865913
27.451229,53.866499
27.581082,53.835614
27.582262,53.835227
27.582187,53.835855
27.564747,53.838658
27.566116,53.83738
27.568434,53.836748
27.567458,53.83633
27.570096,53.835957
27.5728,53.835797
27.575764,53.835844
27.576842,53.836503
27.577345,53.836923
27.577704,53.835993
27.578181,53.836312
27.579211,53.835735
27.579456,53.835341
27.580247,53.83507
27.58089,53.834866
27.583031,53.834984
27.584064,53.83475
27.585655,53.834767
27.586678,53.835059
27.584972,53.835532
27.58357,53.835516
27.584298,53.836206
27.582555,53.836706
27.58357,53.837019
27.585089,53.837163
27.584837,53.836721
27.587272,53.836052
27.586822,53.837125
27.586813,53.838002
27.427353,53.908177
27.598971,53.86
27.599754,53.860152
27.600505,53.860431
27.601299,53.860596
27.602018,53.860862
27.594844,53.857199
27.595509,53.857645
27.595536,53.858951
27.595572,53.858325
27.596623,53.858521
27.596695,53.857592
27.597422,53.85875
27.60062,53.858877
27.60177,53.858888
27.601654,53.859334
27.601977,53.859913
27.602947,53.860651
27.609692,53.862828
27.609832,53.862208
27.610776,53.862265
27.61039,53.861512
27.611473,53.862284
27.611,53.863638
27.612739,53.864106
27.613115,53.863524
27.614381,53.863663
27.61289,53.862746
27.613866,53.862955
27.616055,53.862449
27.615797,53.863056
27.616548,53.863163
27.61496,53.863765
27.61511,53.86472
27.423158,53.883792
27.419332,53.885432
27.418217,53.884604
27.418328,53.883946
27.419583,53.884625
27.420264,53.88534
27.419223,53.882332
27.421312,53.881444
27.420248,53.881664
27.420482,53.882433
27.421279,53.882203
27.421864,53.882571
27.422571,53.882001
27.422268,53.881425
27.42274,53.884027
27.584011,53.904702
27.583184,53.904326
27.562676,53.845275
27.56502,53.845285
27.566215,53.845063
27.688772,53.953355
27.6887,53.952375
27.691562,53.950476
27.691602,53.948915
27.691162,53.949524
27.692671,53.949227
27.691691,53.948321
27.547778,53.925115
27.547413,53.925831
27.546443,53.925147
27.425731,53.90095
27.426658,53.900476
27.427515,53.900697
27.429875,53.900356
27.431068,53.900305
27.429759,53.899711
27.428311,53.89949
27.428869,53.900685
27.431399,53.900773
27.432785,53.900685
27.695922,53.942047
27.695471,53.942452
27.692862,53.943225
27.692047,53.942921
27.691188,53.942661
27.694264,53.942362
27.695011,53.941184
27.690955,53.941262
27.69117,53.940231
27.689706,53.940577
27.688682,53.940547
27.690014,53.94003
27.433321,53.925002
27.428818,53.925603
27.431594,53.925153
27.429866,53.925046
27.427872,53.924639
27.432244,53.923874
27.430597,53.923846
27.428257,53.923328
27.427513,53.922906
27.432292,53.922753
27.42654,53.922993
27.431068,53.922904
27.426809,53.923574
27.42962,53.914892
27.428413,53.914952
27.427839,53.914122
27.425881,53.915085
27.429845,53.913736
27.428102,53.913739
27.422968,53.913945
27.428499,53.912933
27.424137,53.914435
27.427641,53.912706
27.426322,53.914248
27.427850,53.912273
27.425323,53.914453
27.429489,53.91215
27.425478,53.913698
27.422624,53.912643
27.423762,53.913123
27.425916,53.912855
27.428419,53.911505
27.425061,53.913077
27.429832,53.911131
27.425061,53.912317
27.429382,53.910658
27.422521,53.911402
27.428514,53.910772
27.423827,53.911793
27.427238,53.910955
27.424775,53.911725
27.425521,53.911151
27.427346,53.909726
27.426691,53.909047
27.486867,53.850194
27.488232,53.850194
27.488187,53.84944
27.486912,53.84944
27.48966,53.848468
27.487504,53.848002
27.485558,53.845892
27.484796,53.845556
27.484163,53.845886
27.483525,53.844675
27.482636,53.844265
27.482034,53.844542
27.481486,53.843633
27.480559,53.843715
27.479181,53.844346
27.478216,53.843465
27.47712,53.844026
27.620078,53.960801
27.619026,53.96123
27.619601,53.96034
27.618067,53.960795
27.616237,53.959393
27.615398,53.962642
27.612855,53.963108
27.613962,53.961805
27.613394,53.961143
27.613173,53.960566
27.612307,53.961095
27.611881,53.9607
27.610549,53.96236
27.609433,53.962221
27.608339,53.962171
27.606083,53.962282
27.607636,53.959845
27.606234,53.959697
27.605916,53.960504
27.617263,53.96032
27.60487,53.959935
27.604884,53.960732
27.613512,53.959456
27.603297,53.959771
27.610176,53.959163
27.601841,53.959585
27.608856,53.958383
27.438138,53.916453
27.439696,53.916419
27.441798,53.916647
27.441656,53.917534
27.445581,53.917809
27.447301,53.918027
27.450541,53.918343
27.452074,53.918312
27.454146,53.918197
27.455465,53.918052
27.456961,53.918524
27.458794,53.918371
27.458803,53.917522
27.460591,53.917188
27.460106,53.918042
27.461894,53.917904
27.462092,53.916934
27.607331,53.85141
27.601878,53.850273
27.601087,53.851458
27.618901,53.854602
27.619404,53.855819
27.620185,53.854947
27.620904,53.85585
27.423859,53.896383
27.424444,53.896295
27.426292,53.896942
27.425478,53.897359
27.424808,53.897856
27.43087,53.896282
27.486772,53.877776
27.487271,53.878198
27.48621,53.877078
27.484702,53.877067
27.4834,53.8773
27.472869,53.924052
27.474239,53.925177
27.4744,53.926336
27.47308,53.926697
27.473864,53.926456
27.470589,53.924372
27.47192,53.924334
27.471587,53.925968
27.471866,53.926291
27.472027,53.926677
27.47222,53.926994
27.473636,53.92745
27.470345,53.928059
27.470978,53.927825
27.470215,53.92964
27.469303,53.929747
27.471137,53.929488
27.468639,53.929627
27.468381,53.92904
27.46865,53.928641
27.471643,53.92816
27.471107,53.928534
27.473115,53.929835
27.472664,53.929499
27.472969,53.928719
27.473635,53.928605
27.473205,53.928003
27.472435,53.927583
27.473862,53.928007
27.474849,53.92838
27.475063,53.928026
27.475342,53.927336
27.475943,53.927734
27.476626,53.927522
27.473787,53.929108
27.475418,53.928784
27.476437,53.928652
27.477443,53.928508
27.474194,53.929721
27.475063,53.929632
27.475997,53.929559
27.476759,53.928995
27.476824,53.929489
27.683978,53.950809
27.684514,53.949821
27.684056,53.949429
27.684258,53.947742
27.685739,53.947059
27.432705,53.899566
27.433569,53.900046
27.428045,53.883771
27.432452,53.882151
27.427914,53.884151
27.42933,53.883437
27.429293,53.883946
27.428889,53.884392
27.431737,53.883537
27.433228,53.883606
27.431089,53.884961
27.432569,53.884859
27.431037,53.886108
27.431099,53.887199
27.433697,53.897075
27.433923,53.898172
27.432673,53.897426
27.431508,53.897473
27.430641,53.897111
27.429701,53.897107
27.429156,53.898041
27.433708,53.898684
27.433866,53.899092
27.431251,53.899518
27.432308,53.900233
27.430017,53.898915
27.435398,53.915199
27.434937,53.914479
27.43366,53.91469
27.433542,53.914087
27.435218,53.913692
27.434759,53.913155
27.433054,53.913648
27.433606,53.9127
27.435027,53.912238
27.434501,53.911676
27.432878,53.912266
27.433718,53.911284
27.432613,53.910475
27.440494,53.923266
27.439705,53.922077
27.440658,53.920937
27.439856,53.920646
27.439174,53.921138
27.439636,53.919262
27.438964,53.919834
27.438439,53.919309
27.438148,53.918553
27.439226,53.918191
27.439231,53.917648
27.438069,53.9176663
27.584424,53.907774
27.586822,53.907058
27.586117,53.907245
27.58543,53.907498
27.581882,53.908167
27.58057,53.908813
27.57871,53.909678
27.422238,53.925533
27.422856,53.923893
27.417164,53.91549
27.417861,53.91524
27.417475,53.914747
27.415635,53.914305
27.416816,53.914011
27.417764,53.913945
27.419449,53.914008
27.417202,53.913335
27.415694,53.912791
27.41944,53.912908
27.417517,53.912452
27.418541,53.911964
27.417859,53.911434
27.416509,53.916352
27.417925,53.916024
27.419052,53.916036
27.441746,53.924548
27.442653,53.922888
27.443095,53.923993
27.446181,53.921756
27.445956,53.922003
27.447179,53.92161
27.446973,53.921049
27.450934,53.919526
27.44885,53.918349
27.564742,53.841105
27.566215,53.841126
27.56684,53.841653
27.565424,53.841604
27.563987,53.841662
27.568416,53.841997
27.568838,53.841264
27.57059,53.841885
27.450791,53.922809
27.451934,53.922298
27.450143,53.922231
27.451878,53.921266
27.449103,53.923871
27.45018,53.92135
27.449685,53.923392
27.449712,53.921175
27.448293,53.923281
27.4493,53.921536
27.448084,53.92238
27.583892,53.90532
27.583526,53.905816
27.583175,53.906294
27.58431392,53.90615831
27.583803,53.906856
27.582054,53.904045
27.581089,53.904921
27.579806,53.905641
27.579438,53.905917
27.578998,53.906209
27.576765,53.907871
27.482285,53.851171
27.480084,53.851054
